duration,num_tracks,num_notes,note_density,pitch_mean,pitch_std,pitch_range,pitch_min,interval_mean,ascending_ratio,large_leaps_ratio,note_duration_mean,note_duration_std,time_between_mean,time_between_std,velocity_mean,velocity_std,velocity_range,most_common_pitch_class,pitch_class_diversity
0.3034726574591315,4.79742033424412,0.883696937423481,0.8785056638742766,-0.23591299857116016,0.19238433377557024,0.21826213617959117,-0.6008547554588626,0.42180626264687804,-1.7589504386426205,-0.8300738578198954,1.0403304354793455,2.2498169604002074,1.9514910476438974,1.2688863408117097,-0.054723780977627846,0.12890401507150426,0.4438302330845866,-0.6391372038078662,0.4246151432706665
0.17585588643156938,1.913667116753732,0.04256567019088277,-0.18310484093407195,-0.7996024619092954,0.0019411141087881867,0.13073847254867738,-0.6008547554588626,0.46670464189789296,-2.0032375965293054,-1.4138468234674555,-0.5852617426412352,-0.6764875322188255,0.017307371270882676,-0.008501833285654271,-1.1719842289853282,-0.5612041897440122,-0.4736482849197268,-0.0741540402208022,0.4246151432706665
0.0018621412751038062,1.235136947932464,1.7706024083724514,3.364637201461072,1.092395322653444,-0.28688111219038614,-0.39440350923680545,1.1205305450418412,0.6893594891743784,-1.3010313783873695,0.3524979237186904,-0.349215596194928,0.2621081491345859,-0.3544098900510333,0.1274546936226566,1.2268155803109355,0.7336442151183733,0.6273259366854492,-0.9216287856013983,0.4246151432706665
0.25488140597156506,3.1010949121909506,0.31842185025939107,0.13602853860850547,-0.4157437495600503,-1.0819500580125574,-0.9195454910222882,1.2770201178146325,0.5198612348418534,-1.1677099250222416,-0.7863172013362579,-0.16767706806907967,-0.11770869845800364,0.9309776520695476,1.4269987437059004,0.09445970885493638,0.9789765046448798,0.6011122647424689,0.49082912336626183,0.4246151432706665
0.9745350826529758,3.1010949121909506,1.3772833245873264,0.47183206226827834,0.7588389254073994,0.06272544318370628,0.21826213617959117,-0.2878756099132801,0.44909591087747747,0.039270350263668694,-0.1886354351351306,2.0122587359348953,2.8794854276266877,5.050172546963297,4.420194881080277,0.4053927370503848,0.346880739531041,0.18169351365478276,-1.4866119491884624,0.4246151432706665
-0.38879082212880867,-0.8004535585313395,-0.6750479044737266,-1.0936710797642264,1.9472062157050989,-0.5295880728339428,-1.2696401455459434,1.9029784089057977,-0.44957300544528334,0.31815901887940096,-0.10901591830162417,-0.36262934561034776,-0.4260157541135842,-0.24748759510937024,-0.4474144287389298,-0.8015147620962276,1.0916865622557945,0.6535396086284296,-0.9216287856013983,0.4246151432706665
0.13364829764828856,0.7262393213165133,0.5526210830304601,0.7207371017603569,-0.48707361765566903,1.008558090958801,0.5683567907032464,-1.3833026193228188,0.2660673012142947,-1.804246697588071,-1.2968135713321647,0.40341964877163267,0.29500100663577145,1.3899775196537794,0.01642476441212974,-0.23278826209721865,0.6854878731163726,1.754513830233606,-1.4866119491884624,0.4246151432706665
0.09625746984252655,0.7262393213165133,0.6182549941793325,0.9179290938694572,1.5221839041622938,-0.18537140506129982,0.21826213617959117,0.02510353563230245,0.3854658419309624,-0.8988805369142114,-1.3155843630522983,-0.6195265955556948,-0.2651194275024121,0.4357047694812542,0.6250073359516861,0.10460169999917256,1.8148165341839584,0.20790718559776314,-0.9216287856013983,0.4246151432706665
0.09526983073841978,0.7262393213165133,0.25714738708350643,0.2966300622447827,0.10738063804859665,0.32494842143594277,0.30578579981050497,-0.6008547554588626,0.30709931167838733,-0.7549723097339021,0.0031343004848829914,-0.712236161617557,-0.5802013349157992,-0.03949381511074366,0.32765258091727817,-0.6564665022841981,1.221195669593543,1.4661634388608216,-1.4866119491884624,0.4246151432706665
-0.2825871687284735,0.0477091524952454,-0.44205962947293215,-0.5284032878032403,-0.6827386881377592,-1.0057702409820244,-1.0945928182841158,0.4945722539506762,0.14518886449335155,-0.06610741007505892,0.0343913002022078,-0.4138222235372745,-0.40228353262497096,-0.6652955097225938,-0.5168436556006107,0.36819101076331595,-0.37419391892825343,0.33897554531266505,-0.9216287856013983,0.4246151432706665
